fitted,residual
0.00837602010281426,0.003655490789162939
0.0025239612082389156,-0.0036146889179101156
0.003834405182377823,-0.013988721972383922
0.0032462645154272577,0.002324330633462942
0.005326664697137403,-0.024743387797083606
0.00932111905834904,-0.0020494988713633403
0.003066127293249182,-0.002177568164385182
0.003229033116098399,0.026120687877280398
0.0007852855119275276,0.007137976764356172
0.005043976632847026,-0.017691078496658425
0.01036353337739243,0.024136978333408568
0.0007161017214653981,-0.0321550583749768
0.005121910197550198,0.0276076245181113
-6.217236184603825e-05,-0.03134221889315406
0.007865489103596614,0.007508381542621387
0.005483401666350002,0.008061170455998998
0.002896781839378714,0.018369144543567285
0.001535675506916356,0.024300385659252143
0.0009011088627443663,0.014410585410737734
0.0037523925700777803,-0.02132620732670078
0.007044281811335918,-0.03583601621516692
0.0035675873852614223,-0.0027138580184534224
0.002518481504158009,-0.0066281208669613095
0.003755111930575917,-0.004663471235027517
0.005627919982586268,-0.010719340496227768
0.007812032201573737,-0.027394131326166835
0.004277713067553075,0.0038713532490155245
0.0024918970058699485,-0.031734437615631945
0.004834613998052653,-0.007882281019370253
0.005351813193836361,-0.014932297434844262
0.0087402445964036,0.013306784226441699
0.0031623273582816556,-0.029182899739689253
0.005271279857761746,0.009725378671244452
0.0016986963212667616,0.017057728908293237
0.00525810619167092,0.02414573445836268
0.00584266991833335,0.03381776129852135
0.0011047532770240057,0.019111828692944796
0.0011038733532631846,-0.0008823496473936846
0.0009993782486264731,-0.018300552180641673
0.00455523032230578,0.04240197754332122
0.00434766121199333,-0.01709743417994323
0.0048691287627796315,0.011776447680284768
0.00016408735536295655,0.016328437524817344
0.0011001489956923493,-0.0011705301874721718
0.004574998601418242,-0.010835668812086443
0.00630370731239147,-0.007365481499783669
0.002097405509661196,-0.0015542235492904963
0.0016590363553667597,0.00674547786268404
0.0010743389677223079,-0.007816898024999708
0.004514543298586924,-0.006376263492372224
0.006042910023229014,0.027701142953305682
0.00022956481403305583,-0.00032089665191562477
0.0013367074860300401,0.02495788289180056
0.0016408658535397354,0.0022770977992403645
0.005562385989534438,-0.0013496384272545384
0.0007006190766417702,0.02466936625817613
-0.0006543836953465333,0.012153149148234234
0.0001558781230460869,-0.0026252985130866867
0.002887206745575067,-0.03635075115481067
0.006945723743207074,0.0038959171308330263
0.000885416569340916,-0.012178666303665616
0.002541730244587569,-0.0017463815402252688
0.0007565822638850488,0.03524859853397385
0.0021526233287794535,0.0025991192523084463
0.005949243271780126,0.006287531328690874
0.00032609268801564104,-0.000451744282700941
0.0006154403361723446,-0.011050524344356645
0.0011438789445393283,0.007156707511389972
0.0030832597403197977,-0.006359341870825997
0.006325549450809508,0.011520264897632592
0.0009793908669426309,-0.00687904909444863
0.0016027604416761303,0.00624762705154367
0.002748770961147301,0.009441084409198799
0.004449827058177037,-0.008920121467499537
0.0045445994694070764,0.020633849894884825
-0.0007985064600797784,0.01151843952182728
0.003365158815337197,-0.033323938343967296
0.00730047636766211,0.015566808744121592
0.0004152346899417717,0.01416304815914363
0.002032983802180299,-0.003585897981529599
0.0013055348871712433,0.010467418420602656
0.0025574654970674294,-0.0023045017627900295
0.005669308986599444,0.05383727456521215
-0.0006939632941772892,-0.030794023296711912
0.004218613367590442,0.03748735846993206
0.0008971016989861849,-0.001115615160172785
0.007256861220088668,0.031623389041691034
0.00043004758445093234,-0.002690102142216532
0.0022583006379330766,-0.0054896121774296765
0.0010458264682258803,-0.03383233651112078
0.006019050069018808,-0.05040883426736511
0.00874748894192772,0.03431146760592208
0.0015816094074779258,-0.025447643755381527
0.005972984697789222,0.03189965952204238
-0.00018886977341997665,-0.0014166422494353234
0.0058659800951807286,-0.024998924245651127
0.007482004548272987,0.015597534776269812
0.0017958826225466565,-0.006531217300019956
0.0036010163976520843,0.016641384074997215
0.0011533018472019338,0.0015061043037370662
0.005307746501953152,-0.002849770519883652
0.0069488909318195435,0.036481234747121956
0.0012399644396970826,0.009714795135789017
0.0027913553540250113,0.005820982102803889
0.0033919852285923284,-0.02919031295617713
0.006814810324274819,-0.015494618126077418
0.0021108080848657334,0.018353583557535465
0.0010053926485793848,-0.027755233132836687
0.003656441694015599,-0.007856686884555
0.0035908541827279856,0.029286695532951015
0.004747146177514348,-0.06397276734924465
0.006356053434160144,0.006720717291935055
-0.0006800146002515445,0.029705473693411547
0.0011260586527406908,-0.0361018090671309
0.00658992824972625,-0.04128813964760905
0.006073760586750799,-0.0669641502981454
0.005079058263245358,0.02732051337351454
0.0005112517679694026,-0.0476613779424925
0.005932543744084452,0.06840201936707624
0.0003531156840814217,-0.03036128618215442
0.009742176057298971,0.03051934281762253
-0.0007959823720346656,-0.011639852079256734
0.0031390220735163007,0.014642613547935399
0.00021072794633437996,0.0037914424410622205
0.004756512249429034,0.013791919837837566
0.005482324107621138,-0.04190295395943284
0.004600848036334712,0.010662535714122488
0.000640440868073959,0.05154988588955584
0.0008335498646338676,-0.030556300515399266
0.0074339055223038835,0.027833855050559818
0.0034273781540977884,0.005940278839501611
0.003500565087232387,0.06785203072573222
-0.0012475341599505814,-0.026994370841939216
0.004609184475487637,-0.015645217357781037
0.0037169393076101785,0.02300903801134072
0.009124665665733878,0.022849967509330823
0.0028411594637687727,0.002479902840252327
0.0018671070127086133,-0.021367710089631613
0.004975792372326268,-0.007268878158839568
0.006141244196340594,0.015117769818448205
0.001528883370675354,-0.010218019747491154
0.002371838300335035,-0.008504416073786835
0.0007717667954554627,-0.0028496464698969624
0.0034237054528649027,-0.0004511585583664027
0.005568142263739764,0.012023087297353536
0.0007969443327738749,0.004809922628109125
0.0012096051171716553,-0.025339112069659456
0.0013874305194709743,-0.022288374447273076
0.0037473347960823916,0.058738233014177604
0.0029766552627923408,-0.01579113162362154
0.004032215110558169,0.03277836375725943
-0.0022461066435091404,0.0015458277821269405
0.0007583484640296674,0.0027764462513961328
0.0019644206648669815,-0.01306675432201208
0.005059034350676421,-0.00935767988682222
0.0007754438839351874,-0.022482072036687485
0.00048255422179369046,0.00928437888978711
-0.0007529393612626045,-0.03810497110577139
0.005393534818265598,0.0150833925698428
0.0034588988876128436,0.0003735708595245563
0.001879724582762062,0.020204874862825236
-0.0010217371099567345,-0.04652069009401417
0.0022464244471421535,0.003173793775154446
0.001651704091848287,-0.04728629279477189
0.008486133382426412,0.02675344930041179
5.638601306375869e-08,0.039592917093945336
0.0008152786823567469,-0.019973571637905446
0.002193020992090608,-0.007166645141026908
0.0022171594945391976,-0.004447564223368197
0.005490078444905469,0.023030321755888632
-8.928342320664237e-05,-0.014631036715275358
0.0016827477539415098,0.02918293328825679
-0.0023593782227993984,0.022603861650352598
0.0024671343842750304,-0.01216508112300323
0.005264120918812172,-0.0062856117251580725
0.00032021540191016595,0.015286628112922234
-0.0004213750628886798,-0.00501204668480262
0.003414588351804709,-5.697882100909064e-06
0.003663346660828571,-0.01582813553302637
0.000990645090124351,0.02515497054814965
-0.0013362171550649366,-0.0005955620855116635
0.00042208576077643447,-0.0022551457179177344
0.0018791629612520976,0.0008533814706187023
0.0034323664721912983,0.0219856209298661
-0.0009038791601010435,-0.0032537209590452563
-0.0007430066437588494,0.01838929483519175
-0.002982253511524117,-0.0076615612558708825
0.0020053410861150004,-0.005895303880393001
0.002747070606651753,-0.003061915053197053
-0.0009432765926398895,-0.03878022638520151
0.0015091422153111708,0.012766652366839128
-0.0020819491561020285,0.009662739422448729
0.00255986333002567,-0.008625579856813469
0.003905316911823647,0.015679422589584654
-0.001719575770066601,-0.010927902374530698
-4.88062324592376e-05,0.02613408535477924
-0.002858830421068894,0.002248086541472294
0.0021687106081442046,-0.020415472153454108
0.00780744669001892,-0.02449743373844362
0.0003965657908899372,0.011718658202383563
-0.0006449976588233637,-0.0017837510059105363
0.0028748779236398405,0.00340886486301126
0.0033869113373465,-0.0272790535016229
0.001218263816872916,0.025010207925861783
-0.002571505745453676,0.026365312034759576
-0.0011348753694641561,-0.0008289969355349438
0.0020088833391707552,0.012274660358028044
0.0022538900870822795,-0.01979747642652328
0.0010061579981034186,-0.02447400897643882
0.00012831787566903422,-0.005103539013937034
-0.00010523972782418875,0.00017844517106371002
0.002831788373726458,0.05118471133098404
0.002201988766395586,0.010169765096885613
0.0003510723177750269,0.024610603692690573
-0.0027978032187457504,0.010750761841073651
-0.0016986194559470158,-0.009559905034657583
0.0019415435800172606,0.01718400521347234
0.0021341674156813845,0.0055644975968647155
-6.930462700265234e-05,0.0014144852351860523
-0.0012097898385905784,0.005005089421250778
-0.0018849872898215791,0.014722058951454179
0.0007825049285555231,0.019678446115165876
0.0023532226799394046,-0.0032707799164764044
-0.0012152051766127442,-0.013217020297471255
-0.0019509568429152753,0.008844816682230576
-0.002941653942312523,0.003715276538265223
0.0010259853691528564,-0.0011146734589736217
0.0025173616616472527,-0.012843968139184751
-0.0007547869538696973,0.010856334506239497
-0.002547204328210385,0.0005065251921123849
-0.002086218201578836,-0.011618054866342363
0.0011057347780678958,-0.006398447175824697
0.002730861828179414,0.008998263921009886
-0.0023564708780626697,0.010891294543458968
-0.002783610949367606,0.03252283763474
-0.004483637640566351,-0.0029211831892500487
0.0005482042958762836,0.0022569803836744165
0.0010091412215885956,0.002790975792757804
-0.0025640273902456786,0.02966846319885258
-0.004016800178164771,0.01202475680076127
-0.003156988509401184,-0.004644486397797416
-0.001314252010794272,0.012274153948155172
0.0003069164983465634,0.022384516539917937
-0.0031945792957055264,-0.0004860113092293736
-0.00278387565060899,0.0070490169905552905
-0.0019025918335301803,-0.0024838416823022196
0.0010180793516867245,-0.0062510988846619245
-0.0027446068710442265,0.009036487194831426
-0.003910404583598713,0.018312819426571113
-0.004116005416544841,0.023433422187703543
-0.0019057059708185496,0.00332445461448945
0.0005504447782135088,-0.0028218074901827086
-0.0038429464691461706,-0.02710457648666443
-0.0019525778847471781,-0.02027220806856202
-0.002172011597042579,0.01881208108599798
-0.000520620889535464,0.012232026705351763
0.0021300579541008663,0.015262430361400035
-0.0031983122202859354,-0.009259366344755365
-0.0027216558391570857,-0.03584803483100911
-0.0015667454795601041,-0.06444460478177369
0.0035031709910978885,-0.04163574324222779
0.0046307605330465716,-0.011706824459566572
0.003906401481745826,-0.008335353279559626
-0.00016380037814351235,-0.03875455313420149
0.0001551330575925204,0.02779962006688488
-0.0009152528472634476,0.0004104822661810477
0.004213500696250681,0.015335876394480419
-0.002247068422580733,-0.01991352739280207
-0.0008606110781626492,-0.01061453813090165
-0.002011674849529017,0.006388886998865318
0.0011527093769525332,0.025562768362773266
0.0029750663428840976,0.042523388495784804
-0.0016482575456308716,0.015923281864293072
-0.001278470418112058,-0.00021647450627304186
-0.0022015551529524996,0.0183646203419846
-0.00017984691236216433,-0.04134525413619964
0.005907176018350142,0.01996221599561216
-0.002136539458265127,0.019163862545240627
-0.00045499235685165997,-0.01518852122001084
6.0188808556833114e-05,0.003478281528289267
0.0006755042069277284,0.011672447825083572
0.0028967166859262777,0.012321851135185321
-0.0014245555055189785,0.0010433152556065786
-0.0019029672574876106,-0.004777100144435089
-0.002186988802534256,0.007846977860414557
4.758961500970918e-05,0.022119191837039188
0.00194715615320106,0.02271483854836624
-0.0020972449525334027,-0.0020062770128503977
-0.002036145473514595,0.005495487188974795
-0.003298344389118724,0.003439618546981024
-0.000396401816792539,-0.03748390972884666
0.004372093982905261,0.01462896295079024
-0.002809471010183898,0.024696158665522598
-0.002508492279059963,0.008485107577639962
-0.0028944767218445494,0.007365213546531049
-0.0010611044773300925,-0.00020566412099620734
0.0016541128676378308,0.021220742086605567
-0.003660855659792704,-0.021307281470452195
-0.00134402123020608,-0.035311485560259426
-0.0018602754678909872,-0.020264956863239113
0.001100648567135395,-0.007404355011256495
0.003554283974211196,-0.028940854130738096
-0.00018542701857679586,0.042371088508002995
-0.004217011641658525,-0.024617023662392577
0.0021884215389660513,0.013591466813939749
3.129214221251459e-05,-0.018215343649193916
-0.0006536313044546535,-0.021971875997497847
-0.0017546394926040152,-0.017855885019754585
-0.0019002950098332531,0.06750134125957795
-0.0016929828845834683,-0.0008999485527228315
0.004720723224797958,-0.043667562595256754
-0.00028353123814750807,0.012230205200924809
-0.003430057844809497,-0.018786835405340204
0.0002558615583552659,-0.013441420847464466
0.0011223271291786103,0.04902411968906289
0.0007585606111309101,-0.04774041487223231
0.002510990926283035,-0.009305825154980636
-0.002918673867148395,0.006932823426871095
-0.0015644273064812939,0.04162391927103709
0.0002471024550161176,0.011348844476309882
0.0032485617306489706,0.008479415064180729
-0.0021162326843399987,0.0146191048998647
-0.0027051850803625505,-0.00550242073072745
0.0018059562309070422,-0.005272939063296342
0.003134765598162942,-0.005329387488849842
-0.000516025354654448,-0.004582449807626652
0.0026058699774559324,-0.0009102637015740325
-0.0007052819866448419,-0.02224162710150366
0.0033406322519131115,-0.04635977083479401
0.006510959224725295,0.016890928227238106
-0.001490299603147791,-0.007708765416960309
0.0009837869420821447,-0.039245916597590844
0.0002956747488158456,0.0024407507490881546
0.0009256627358258996,0.016917084491820798
0.004007924096865505,-0.020297893194273206
0.0010714643621740666,0.018720738754347335
-0.00292379726475123,-0.036429959219020466
0.003622005872785462,-0.02656555174625456
0.0032998566731562073,0.007632993414889392
-0.001066635254407261,-0.015537663490319239
-0.00013994604062983408,-0.010381976272357565
-0.002322683392895571,-0.05419293710613113
0.003095509643765859,0.004135945137739641
0.0014209933150586055,-0.029893838534658906
0.0012146044432877208,0.015030445639166081
-0.0030488403890520316,0.05302023555127043
-0.0047089127354907,0.0110290566903932
0.0008382592187206989,0.006894779247697301
0.001016839392777898,-0.0604563366983288
0.0014908100598858068,0.009160580927012793
-0.002865524286090818,-0.001393040735057082
0.00026356494482450703,0.005028490588190793
0.001409177818331978,0.039755747272919126
0.0015731715204776416,-0.03609841421120714
0.0019202581124871197,-0.04552044505299522
-0.0005309422129372565,5.646193121156538e-06
-0.0013417528272625125,0.04673057323677481
0.0015137036285992169,0.009835942028228982
0.004541097481686971,-0.024771499226561668
0.0003378670485931971,-0.004335009536745997
-0.0008644800197939054,-0.010805156671526496
0.0036654836191261616,-0.017003821829292262
0.005847072330578318,0.033900992600411885
-0.0016148948022811987,0.017265684158503897
1.18822818940018e-05,-0.0009264711224543018
-0.0019420341609123883,-0.04651925050688821
0.0038915453048786585,0.02947288182303004
0.002205862655680772,-0.03971157366751227
0.004090616617646617,-0.06190682680722342
0.0019073380681682388,-0.03552570554893614
0.00028289108341432987,-0.00254634758154603
0.0034208691136530054,0.08086664309100298
0.0022379986266074566,-0.03647071974534666
0.004278118190645241,-0.02797550692522134
-0.0015388526611430956,-0.012628480146740605
-0.0002990390691465022,0.0334565010622652
0.0017477901229610918,0.0886326239874374
0.0022774818060168215,0.0030557334055927787
0.0020301343695880948,0.037352383902570604
-0.0033920848775640475,0.007878222958562147
-0.00011564962238624107,0.00865270854016224
0.002376067509200258,-0.03632213938748046
0.00697896993602408,0.03086517469440732
-0.0009396057380563997,-0.0036653703466436004
0.002575359606611108,0.008292324785382292
-0.0002627355460835567,0.020857635382912958
0.0027839599629696987,-0.037445829167809
0.007628707701146801,-0.0319217844464974
0.005003800828814103,-0.0053031012494869035
0.000992930054592579,0.01862618349592282
0.00040454164519234726,-0.05088738119040594
0.006926565231674043,-0.03469315430853414
0.006176966122372548,-0.011284386300244148
0.002496892869511851,-0.025477853159291852
0.003127497616696311,-0.024717446826591813
0.0018490789062365896,-0.008105960368058489
0.0037572098153031306,0.027825350608195566
0.004505058716617084,-0.028805074246841485
0.0022343129120020954,0.010661522454028304
-0.002174146129307804,0.021280056425419705
0.0018769253788686895,0.02527992106668491
0.003259111936975711,-0.02523383674554941
0.0009286962760586344,-0.020880839613314134
-0.000869771388416894,-0.011951153929340206
-0.0002367036267924489,-0.06543297130670266
0.005912971734441806,-0.012247466311136306
0.003974971279213717,0.05646908783173028
-0.0005066994003473779,-0.044824804838031224
0.003918719660458339,0.00906549535970846
-0.003082615014799327,0.009750403617344326
0.0027439525973672425,0.03573651252840176
0.0032719415602286304,-0.05131137389283143
0.0032862379022068388,-0.02663024014806004
-0.00043302916886538015,-0.06914961798736471
0.004154740690910145,0.016736275653704353
0.0026630532251080818,-0.006618119102802882
0.00768236981232464,-0.00564913019026474
0.0014423541103981059,0.048255447947478096
-0.0016972023978164854,-0.022686244295432315
0.0024912374885083174,0.04738213884573278
-0.0002053623878899818,-0.05913953181089682
0.010070153313477008,-0.014423543000686708
0.0007567661931406641,0.012246968915932537
0.001960959681839354,0.038895297503127944
0.0010126180061137274,-0.015761613175227427
0.006019027415704419,-0.0029994770385212196
0.004922660073126171,0.01695374624362023
0.0013500350471321889,0.040269803214495914
-0.00010791606058067308,-0.012045602063086627
0.003934044337486396,-0.025849970771024598
0.005698015179470396,0.024248948498300907
0.00032679124856671766,-0.02942026361077612
0.004570837734561516,0.009693492067174583
4.4164084089754006e-06,0.009301352614307225
0.004622520957894709,-0.021208008534211908
0.006350525784686525,-0.05046088187877853
0.0031892442293421255,-0.041684181311029224
0.0028969642501619104,-0.056489462941199414
0.0051570400119916515,-0.01003962962987125
0.005120478705916419,0.02370868287777748
0.006489605262839475,-0.08006530946452758
0.007088726138742265,0.004018778251446835
-0.0005332300892492291,0.04489810066592113
0.0041798329150980204,-0.02208229222544552
0.008867464999722963,-0.008867464999722963
0.0012127361001438948,0.06008466992592141
-0.0005499115360709608,-0.01346210214584374
0.0043618845384825805,-0.03906397347667878
0.005381092149526382,-0.017187459303291283
0.006748595368296776,-0.024783339259225774
0.007902108797874126,-0.06264293084485123
0.005375657716601235,-0.044123513693945134
0.0061453633057044705,-0.014286090314755969
0.007869633964130296,0.0458050366011312
0.0022097920734282118,0.00011388165834328801
0.0036304631413421797,-0.03429621183609648
0.002650905659498581,-0.013059562628005481
0.004828119803794838,0.02398727384091796
0.006604846995876513,0.015520029284254385
0.0030850753968979794,0.037908603813110724
0.0007710829016404897,-0.00529146443263409
0.002726630702956749,0.04982044923989985
0.001232895180485713,0.030992908852046787
0.005909110557310699,0.048229646243081
-0.000182540083997507,-0.014588770920937293
0.002316363397354273,0.006499510471836927
-0.0005589301929422475,-0.026900831078640552
0.0055532294321909,0.0364368202477521
0.004319609694323074,0.022283440534169526
0.0026431600061953458,0.021843673879877956
0.0003060920973056479,0.006152448951346052
0.00030323271745003543,-0.022010482341346334
0.004003575316881802,0.0282806205261992
0.00325064041171734,0.0070488257336929604
0.0019384693539604538,-0.02088621469006525
0.0011510430730424077,-0.009049819140285208
-5.600954325118935e-05,-0.05518616762464151
0.006549164934580732,0.03954122024588187
0.0034465068185225416,-0.00987706138572654
0.004371097165930858,0.019721834044093344
-0.0004025959920691902,-0.0013685963212489098
0.0007752971556567549,-0.015142142519455655
0.003927740247249776,-0.020515351379318175
0.006019421840718301,0.001194127574112299
0.0017619366972554935,-0.030338499180740094
0.0031087593157367545,-0.049306892338789154
0.002876508728753443,0.008045351460844858
0.0035772801312764944,-0.004166926165479194
0.007765168403021761,0.019450024629820338
0.0007523694913581255,-0.055964240884598025
0.004068511697076089,-0.023796268264549787
0.0001920560621965577,-0.013915320878942958
0.005235450765553161,-0.011482697668229562
0.006190621540377532,-0.04705274886577263
0.004217406652780501,-0.0100269969487514
0.0009899975383236908,0.004853541324317709
0.004341794379139244,0.010043636287390556
0.00571335606242143,0.007020513967103469
0.0009443856174898961,0.036859939001646705
-0.0014675774010421982,0.009311776158056699
-5.460734365849286e-05,-0.06694456701466021
0.005911611900827356,0.008947095363669343
0.0035414862613357342,-0.029582128352560133
0.005183663094897024,-0.001747620889784324
0.00124441577704488,0.007016750912098319
0.0011074534299202446,-0.020529732895040842
0.0050622406916101615,-0.02030158943413196
0.005573700876225801,-0.0360844945358881
0.002860281965467196,-0.013970512801265895
0.001306119404315918,-0.01352703827823442
0.0017466124831519824,0.004010033520917417
0.0033670857792571863,0.014957924893715214
0.004869001736701705,-0.0353519593602117
0.003618604618412362,-0.032675632447093365
0.005045972943079119,0.03427022576381728
-0.0007223863042861167,0.07816398104850021
0.0028879308189243714,0.0060992524450667294
0.0067482921368744895,-0.02198402382979679
0.0013677037853951663,-0.061695813752767566
0.0043143330552786255,-0.03279957422863322
0.002916075828604446,-0.055844537685778545
0.008704772451676841,-0.011783242891381742
0.007360068607162799,0.0103890557070241
0.002711502321761973,-0.06751159345638567
0.0053905299900252595,0.02913579467708044
-0.0015192864256976977,0.0187799922668397
0.005466335472614397,0.0572670494609927
0.003897407468817571,0.02735118643871773
0.0014232956989004843,0.055658248783163715
-0.0014811896611092643,0.024716170288661066
0.0009716656538528573,0.026598939582363642
0.002880400379046155,-0.0068310474235875555
0.006921279617322315,-0.026917410700956212
0.003428310939369232,0.027704941585074867
0.00038425540996076066,-0.03464558868610036
0.0039012020782739744,0.002364381490369526
0.003300943090867671,-0.06440993001299407
0.00972724057376218,-0.021120796974269482
0.0020116416832022003,0.0635457840024783
0.0002019034556298776,0.031008118041568524
0.0021170353376718304,0.03967111130774167
0.001533303870019731,-0.02959191254003013
0.006925637450428022,0.1388063982040651
-0.0045084993769594715,0.03241541208633477
0.005515817784438061,-0.0031216926100903607
0.0010191050359931986,0.0329879749502658
0.002400037795904971,-0.037162921454424375
0.010466547427763822,0.010913657984328277
0.0020784370697313507,0.0049329773819216495
0.004001671438011263,-0.02569908808681566
0.004547865388962528,0.022886719583110574
0.003731730543993739,0.009082501624988162
0.007956681416750667,-0.027845616671120267
0.004189350600326265,-0.018551580646390464
0.002906459608386267,-0.010654968798206767
0.006560474004422759,0.04405996611887774
0.004759341457166331,0.00040402328740376907
0.004673843284813095,-0.013753207840322395
0.0022843742813682105,-0.01040716639195981
0.002071318819516006,-0.014954510126698906
0.00590266202561529,0.00809304394350761
0.006201343530737122,0.0030111801422575786
0.0028260583545771183,-0.017968870092141317
0.0025764893707757976,0.017985550411572
-0.002676137279833777,0.03264382100083988
0.0009584750808123766,-0.020711092168291877
0.005090137435792046,-0.05302316313531055
0.0013119462940170122,-0.021812033263632413
-0.00032474627648546224,-0.009617327855745837
0.0006707798607025904,-0.01025552416185259
0.003723323251060084,0.027884140666857717
0.003113624532144771,-0.04616323390132547
0.00321044658119246,-0.01144877575485636
-0.00121360260855066,-0.02452200495900524
0.003972294924615627,-0.014285437670486827
0.00520484437157529,0.032094896404326105
-0.0004995057257289352,-0.008693967853040666
0.0011889411217630332,0.004612588274973266
0.002067391497371646,0.03661735082885875
0.0038365442285523193,-0.013489160218921319
0.0028684882057137097,0.05113622087143009
-0.002468156571687573,0.04523081639573227
-0.00028400502974793864,0.019693764594083337
0.0026680884800156014,0.015156504159353998
0.003924285358288424,0.008299026290814176
0.0010411963479489846,0.009884960851203715
0.00040086491773899387,-0.0026747372263875935
0.003694796586673781,-0.012658712186353982
0.005175328984020692,-0.03896390608744619
0.0027373982628713304,0.026774631250541168
-0.0007825306772184812,0.04267209969636568
4.4991354205603084e-05,-0.008950109771060304
0.004101144384993143,0.013092696866769758
0.002602451901798455,0.0008751030458992452
0.0004951870655544425,-0.024636085432575342
0.0010082403646521005,-0.026600537868545
0.0008436090345658601,0.01534875340871994
0.0015617265399402573,0.025207103263822143
0.004545102342930504,0.022012270584469897
-0.00025163734386997707,-0.024053766127365123
0.0007878424298893361,-0.024618206488048737
-0.00020558460997474625,0.025508819111322446
0.0012031409510575195,-0.02467374603425912
0.006458892965331133,-0.0044372061372565325
-0.0006591261774122881,-0.011055403639413612
0.0005411868383595018,0.0183359942540751
-0.001277071496431237,0.014346451902078138
0.0022027669657074607,-0.003191691905075761
0.004150879523678671,-0.034484493837703474
0.001307595375415035,-0.007935870214902935
-0.0007251925747004337,-0.03325064869488357
0.004618779746382173,-0.013463220635091772
0.004700322078115603,0.017535728025926997
0.0003554293739320611,-0.031244519611388858
0.0023898757761090586,0.01976476100864934
-0.002117862579371678,-0.020584989629905123
0.003839134459571199,-0.008339372767233698
0.004213707737286658,0.010779397632604142
-4.037892215997857e-05,0.02120436638111278
-0.0006365491080430985,-0.025109414292834302
